run,correctify,thr,precision,recall,f1
with_scorings,True,0.05,0.011292809869562423,0.023887189942235813,0.015335616587770773
with_scorings,True,0.1,0.014342437286626094,0.026265715256540943,0.018553632719679334
with_scorings,True,0.15,0.4266407599309154,0.6714916751614,0.5217689768976898
with_scorings,True,0.2,0.498302985259507,0.6834522595990485,0.5763736657353679
with_scorings,True,0.25,0.5478315975092302,0.6756031260618417,0.6050453411234861
with_scorings,True,0.3,0.592242740857733,0.6625552157662249,0.6254290021490202
with_scorings,True,0.35,0.6323253319029101,0.6408766564729867,0.6365722771608897
with_scorings,True,0.4,0.6666055315090602,0.6174991505266735,0.6411133846045297
with_scorings,True,0.45,0.6973447074372222,0.5916411824668706,0.6401588264490156
with_scorings,True,0.5,0.7255766771049266,0.5589874277947673,0.6314799531696832
with_scorings,True,0.55,0.748577542187424,0.5230377166156983,0.6158062128698019
with_scorings,True,0.6,0.7710355987055016,0.4857288481141692,0.5959974984365229
with_scorings,True,0.65,0.7926499508357916,0.4382602786272511,0.5644391930331276
with_scorings,True,0.7,0.8090824171876123,0.38260278627251104,0.5195284564099015
with_scorings,True,0.75,0.8201680672268907,0.3150526673462453,0.4552350558487787
with_scorings,True,0.8,0.8407804408045285,0.23720693170234455,0.37002093658071183
with_scorings,True,0.85,0.8676410045286126,0.14322120285423037,0.24585860942603824
with_scorings,True,0.9,0.9140401146131805,0.04335711858647638,0.08278725750989424
with_scorings,True,0.95,1.0,0.0008154943934760449,0.0016296598085149727
with_scorings,False,0.05,0.15592891760904684,0.49194699286442406,0.23680078508341507
with_scorings,False,0.1,0.26535881637727293,0.6600067957866123,0.37852848610041995
with_scorings,False,0.15,0.36032122397410826,0.7074074074074074,0.4774507218291689
with_scorings,False,0.2,0.4436826640548482,0.708053007135576,0.5455259437666894
with_scorings,False,0.25,0.48789513895520964,0.6943594971117907,0.5730992511989231
with_scorings,False,0.3,0.5249698051777556,0.6793747876316684,0.5922744238402748
with_scorings,False,0.35,0.583509897693565,0.655045871559633,0.6172120125504259
with_scorings,False,0.4,0.6188913079886116,0.6278287461773701,0.6233279919035168
with_scorings,False,0.45,0.6579904945789395,0.6021406727828746,0.6288279337142046
with_scorings,False,0.5,0.6756440753134701,0.5694189602446483,0.618000110633747
with_scorings,False,0.55,0.6875356219036345,0.5328576282704723,0.6003943413924463
with_scorings,False,0.6,0.7111991005523781,0.49435949711179067,0.583278208751779
with_scorings,False,0.65,0.7475413563754193,0.4468229697587496,0.5593245571127795
with_scorings,False,0.7,0.7848196051735875,0.39174311926605504,0.5226201269265639
with_scorings,False,0.75,0.799080651901379,0.32487257900101935,0.4619398478077063
with_scorings,False,0.8,0.8034368070953437,0.24624532789670403,0.37695708712613785
with_scorings,False,0.85,0.7924165647387734,0.15409446143391098,0.2580149631610389
with_scorings,False,0.9,0.7125834127740706,0.05079850492694529,0.0948363359553413
with_scorings,False,0.95,0.813953488372093,0.0011892626571525654,0.002375055135208496
