run,correctify,thr,precision,recall,f1
denoising_lowpass,False,0.75,0.8946466197635798,0.407990097881142,0.5604125187355988
denoising_lowpass,False,0.8,0.8995352767215885,0.3467695965863748,0.500570112024074
denoising_lowpass,False,0.85,0.9152959606131812,0.26644517190273775,0.41274046042257967
denoising_lowpass,False,0.9,0.9204591629418936,0.1475708864676471,0.25436170959365567
denoising_lowpass,False,0.95,0.8506493506493507,0.0021335157407859806,0.00425635610429697
denoising_bandpass,True,0.05,0.5421455938697318,0.3180241364147164,0.40088689064761496
denoising_bandpass,True,0.1,0.6611419697784149,0.3605641601928307,0.46663926565282915
denoising_bandpass,True,0.15,0.7524059759860683,0.4010846728880637,0.5232439552968173
denoising_bandpass,True,0.2,0.812770401312845,0.44364098304587873,0.5739812044333937
denoising_bandpass,True,0.25,0.8500661642022899,0.48126252015439486,0.6145814918419766
denoising_bandpass,True,0.3,0.8715980460572226,0.5085422061529943,0.6423178985045153
denoising_bandpass,True,0.35,0.8884043169836319,0.524193417045325,0.6593465123425176
denoising_bandpass,True,0.4,0.9015699810711502,0.5274832657448576,0.6655638325199075
denoising_bandpass,True,0.45,0.9108256458890134,0.516180518232602,0.6589326181417492
denoising_bandpass,True,0.5,0.9161234889784309,0.5035911467239947,0.6499217050434563
denoising_bandpass,True,0.55,0.9217996289424861,0.4855132652562662,0.6360290587896439
denoising_bandpass,True,0.6,0.9248942638117896,0.45587205420107163,0.610723831342388
denoising_bandpass,True,0.65,0.9290383842810708,0.414292926825296,0.5730440855128293
denoising_bandpass,True,0.7,0.9344029414222446,0.36422859562547844,0.5241460127731881
denoising_bandpass,True,0.75,0.940721778848567,0.30523932834970113,0.4609217451182923
denoising_bandpass,True,0.8,0.9462834489593657,0.2332535300728001,0.37425525243022895
denoising_bandpass,True,0.85,0.9613945032616833,0.1464145535089005,0.254127091813659
denoising_bandpass,True,0.9,0.971001221001221,0.051806973827787824,0.09836572506455155
denoising_bandpass,True,0.95,1.0,6.514551880262536e-05,0.00013028255028092175
denoising_bandpass,False,0.05,0.2985193155036377,0.3795703653034967,0.33420088475905735
denoising_bandpass,False,0.1,0.4859015520769218,0.47570886467647105,0.48075118916338855
denoising_bandpass,False,0.15,0.619797429568474,0.5929870849008974,0.6060959166347611
denoising_bandpass,False,0.2,0.7030762687836688,0.646178401003241,0.6734276476029635
denoising_bandpass,False,0.25,0.7505460655278633,0.6547613231054868,0.6993893846876468
denoising_bandpass,False,0.3,0.7832961489960228,0.6575625804139997,0.7149434242912541
denoising_bandpass,False,0.35,0.817509865742384,0.6376606244197978,0.7164711695061028
denoising_bandpass,False,0.4,0.844325222232199,0.612579599680787,0.7100208590925823
denoising_bandpass,False,0.45,0.8642183288409704,0.5848438950505692,0.6975998756714229
denoising_bandpass,False,0.5,0.8714061550921239,0.5607563394732985,0.6823897812967606
denoising_bandpass,False,0.55,0.8791129420576748,0.5352192961026694,0.6653573995525546
denoising_bandpass,False,0.6,0.8856548263869092,0.5059689581602905,0.6440157961836255
denoising_bandpass,False,0.65,0.892186966905493,0.46847771208937966,0.6143610772943765
denoising_bandpass,False,0.7,0.895836205707983,0.4232830084200583,0.574917323836174
denoising_bandpass,False,0.75,0.8970335675253708,0.37429357828048404,0.5281943438940025
denoising_bandpass,False,0.8,0.89952553725928,0.31494601065129235,0.4665436253754569
denoising_bandpass,False,0.85,0.9123995983935743,0.2368039608475432,0.3760166543827663
denoising_bandpass,False,0.9,0.9293915040183697,0.13183824367681307,0.2309195418693215
denoising_bandpass,False,0.95,0.9562146892655368,0.011025879057344343,0.0218003831972822
denoising_wavelet_db4,True,0.05,0.47810587922319764,0.29269881598019576,0.36310371649947976
denoising_wavelet_db4,True,0.1,0.5878732741089586,0.3578117620234198,0.444858412724125
denoising_wavelet_db4,True,0.15,0.6841991692291094,0.41312030748684875,0.5151764407209952
denoising_wavelet_db4,True,0.2,0.7643447654907096,0.45624664093418676,0.5714110879941255
denoising_wavelet_db4,True,0.25,0.8204874659254904,0.5000081431898503,0.621358240824133
denoising_wavelet_db4,True,0.3,0.8502604838293703,0.5369293659712383,0.6582081357624158
denoising_wavelet_db4,True,0.35,0.8736839408766043,0.5554632660705852,0.6791453433959258
denoising_wavelet_db4,True,0.4,0.8900741511643033,0.5571570495594534,0.6853239312472456
denoising_wavelet_db4,True,0.45,0.9008398447881784,0.5520268399537467,0.6845607763539237
denoising_wavelet_db4,True,0.5,0.9124009247027741,0.5399423462158597,0.6784124742932565
denoising_wavelet_db4,True,0.55,0.9202318199027288,0.514617025781339,0.6600931709457061
denoising_wavelet_db4,True,0.6,0.9269011406844107,0.47642546538329994,0.6293606996482396
denoising_wavelet_db4,True,0.65,0.9315577249575552,0.42893438217618607,0.58740088989997
denoising_wavelet_db4,True,0.7,0.9374640716104131,0.3718343349456849,0.5324704098886363
denoising_wavelet_db4,True,0.75,0.9470771707415233,0.3066073842445563,0.4632438883352404
denoising_wavelet_db4,True,0.8,0.9560243852318652,0.22730900148206054,0.3672894736842105
denoising_wavelet_db4,True,0.85,0.9696113074204947,0.134069477695803,0.23556681117740483
denoising_wavelet_db4,True,0.9,0.9809481612760301,0.03605804465725314,0.06955920701247291
denoising_wavelet_db4,True,0.95,1.0,1.628637970065634e-05,3.257222891762483e-05
denoising_wavelet_db4,False,0.05,0.26622080255540026,0.3474861972932037,0.3014730297785156
denoising_wavelet_db4,False,0.1,0.44601617058026477,0.48784221755346,0.46599253266957064
denoising_wavelet_db4,False,0.15,0.5807317332039482,0.6237846289148385,0.601488763603813
denoising_wavelet_db4,False,0.2,0.6341064662021758,0.6759010439569388,0.6543370464095105
denoising_wavelet_db4,False,0.25,0.7337669005647783,0.69826224328594,0.7155744339945423
denoising_wavelet_db4,False,0.3,0.7452208532106943,0.707268611260403,0.725748903279716
denoising_wavelet_db4,False,0.35,0.7831714010235111,0.6879041057963226,0.7324529839681618
denoising_wavelet_db4,False,0.4,0.8234099585736333,0.6603801241022134,0.7329386777531747
denoising_wavelet_db4,False,0.45,0.8490282049604083,0.6338984707089461,0.7258587893028982
denoising_wavelet_db4,False,0.5,0.8635214436480876,0.6063256298757349,0.7124213024092466
denoising_wavelet_db4,False,0.55,0.8741438142917631,0.571586781974235,0.6912063023141309
denoising_wavelet_db4,False,0.6,0.8790748839580371,0.5336069445123044,0.6640992378790336
denoising_wavelet_db4,False,0.65,0.8815912545305741,0.4912134981514959,0.6308974721010742
denoising_wavelet_db4,False,0.7,0.8854061779322441,0.4439504242601912,0.5913784874387122
denoising_wavelet_db4,False,0.75,0.8886868087001707,0.3899447891728148,0.542046342098412
denoising_wavelet_db4,False,0.8,0.8966078697421981,0.3228611911858113,0.47476380357078707
denoising_wavelet_db4,False,0.85,0.9190773544029566,0.23491474080226707,0.37418769051170636
denoising_wavelet_db4,False,0.9,0.9410191082802548,0.1203074868487484,0.2133398795685261
denoising_wavelet_db4,False,0.95,0.9312320916905444,0.005293073402713311,0.010526315789473684
denoising_wavelet_dmey,True,0.05,0.48813324819071946,0.2987899219882412,0.3706824266302975
denoising_wavelet_dmey,True,0.1,0.6056541105589742,0.3831045096985391,0.4693335993615323
denoising_wavelet_dmey,True,0.15,0.7075617082408254,0.4411817397110796,0.5434865477599663
denoising_wavelet_dmey,True,0.2,0.7746365524402907,0.4859692838878846,0.5972518289448664
denoising_wavelet_dmey,True,0.25,0.8210289684769836,0.5234442435790948,0.6393030125215073
denoising_wavelet_dmey,True,0.3,0.8517370039832602,0.5502353381866745,0.668566396548824
denoising_wavelet_dmey,True,0.35,0.8724704468042477,0.5673523232520643,0.6875820347580653
denoising_wavelet_dmey,True,0.4,0.8872796448953709,0.5697138483086595,0.6938884811457362
denoising_wavelet_dmey,True,0.45,0.8979977724246898,0.5646324978420547,0.693324534037277
denoising_wavelet_dmey,True,0.5,0.9073582629674306,0.5512776664875165,0.6858549632241201
denoising_wavelet_dmey,True,0.55,0.9147144132083891,0.5341606814221267,0.6744604501475472
denoising_wavelet_dmey,True,0.6,0.9192149433113288,0.5057246624647806,0.6524763085457334
denoising_wavelet_dmey,True,0.65,0.925091822926735,0.4676308203449455,0.6212312984779151
denoising_wavelet_dmey,True,0.7,0.9324906740067365,0.41932541815279883,0.5785062688176875
denoising_wavelet_dmey,True,0.75,0.939185166283916,0.3596684093092946,0.5201436730848495
denoising_wavelet_dmey,True,0.8,0.9464044518882706,0.28528851321639714,0.4384182204980603
denoising_wavelet_dmey,True,0.85,0.9581755310390252,0.1895408869562385,0.316477898486682
denoising_wavelet_dmey,True,0.9,0.9778256189451022,0.0739727366003811,0.13754050207431184
denoising_wavelet_dmey,True,0.95,0.9795918367346939,0.0007817462256315044,0.0015622457282343368
denoising_wavelet_dmey,False,0.05,0.24865880130014734,0.360075568801811,0.29417086898093325
denoising_wavelet_dmey,False,0.1,0.45784718318548884,0.5438673637237178,0.4971638702377585
denoising_wavelet_dmey,False,0.15,0.5910252643948296,0.6553150600153091,0.6215120365150099
denoising_wavelet_dmey,False,0.2,0.660429253519168,0.6960961547857527,0.6777938121441824
denoising_wavelet_dmey,False,0.25,0.6807172799254774,0.7140763179752773,0.6969978777690344
denoising_wavelet_dmey,False,0.3,0.7408480963017272,0.707643197993518,0.7238650562265723
denoising_wavelet_dmey,False,0.35,0.795365123590429,0.6880832559730298,0.7378449179182675
denoising_wavelet_dmey,False,0.4,0.8212539979482228,0.6649240240386964,0.73486689346077
denoising_wavelet_dmey,False,0.45,0.8393082096722536,0.6402012996531001,0.7263572194094386
denoising_wavelet_dmey,False,0.5,0.8527497853495414,0.614664256282471,0.7143925269025829
denoising_wavelet_dmey,False,0.55,0.863708966076239,0.5900555365547793,0.7011262917521385
denoising_wavelet_dmey,False,0.6,0.870481394348739,0.5604306118792853,0.6818650180319423
denoising_wavelet_dmey,False,0.65,0.8730154429693849,0.5247960130942493,0.6555319343715352
denoising_wavelet_dmey,False,0.7,0.8760222828019438,0.48149052947020404,0.6214253434087589
denoising_wavelet_dmey,False,0.75,0.8823588172615876,0.43157277568769237,0.5796375488062296
denoising_wavelet_dmey,False,0.8,0.8890150328844347,0.36984739662220484,0.5223762148484674
denoising_wavelet_dmey,False,0.85,0.9022354845235687,0.29053272748000847,0.4395303857193895
denoising_wavelet_dmey,False,0.9,0.928099033406817,0.1782707122033843,0.2990914679964478
denoising_wavelet_dmey,False,0.95,0.962457337883959,0.03674207260468071,0.07078202211938192
denoising_wavelet_haar,True,0.05,0.534189089113799,0.3171935310499829,0.39803801348865725
denoising_wavelet_haar,True,0.1,0.6584303937881308,0.3866875132326835,0.48723078975179823
denoising_wavelet_haar,True,0.15,0.7461912029970862,0.43792446377094835,0.551931524282606
denoising_wavelet_haar,True,0.2,0.808157140177399,0.49116463901239393,0.6109929293543224
denoising_wavelet_haar,True,0.25,0.8514033114488243,0.5301216592563639,0.653404528665489
denoising_wavelet_haar,True,0.3,0.879253711733018,0.5449422647839611,0.6728603603603603
denoising_wavelet_haar,True,0.35,0.898980936248017,0.5445188189117441,0.67822947095099
denoising_wavelet_haar,True,0.4,0.9127583907535007,0.5350401459259622,0.6746275399669381
denoising_wavelet_haar,True,0.45,0.9220195383418345,0.5210827185224997,0.6658550290316538
denoising_wavelet_haar,True,0.5,0.9301702063563789,0.5028745460171659,0.6528183009852425
denoising_wavelet_haar,True,0.55,0.9342662202286942,0.4817022524063126,0.6356612471657765
denoising_wavelet_haar,True,0.6,0.9388343912290825,0.4504649761404537,0.6088133653232374
denoising_wavelet_haar,True,0.65,0.9422543655849509,0.4095210175730037,0.5709128475257416
denoising_wavelet_haar,True,0.7,0.9465120304656396,0.3562156968127555,0.5176253416795844
denoising_wavelet_haar,True,0.75,0.9523532522474881,0.29330141202912,0.448481528059668
denoising_wavelet_haar,True,0.8,0.9576928816594538,0.20903568345792414,0.3431680547571621
denoising_wavelet_haar,True,0.85,0.9717203456402199,0.10073125844855947,0.18253991677242273
denoising_wavelet_haar,True,0.9,0.9826388888888888,0.013827136365857234,0.027270537219947003
denoising_wavelet_haar,True,0.95,0.0,0.0,
denoising_wavelet_haar,False,0.05,0.2612244102923703,0.4368332763310044,0.32694007155089927
denoising_wavelet_haar,False,0.1,0.4725596928578942,0.5853487728212896,0.5229417199560591
denoising_wavelet_haar,False,0.15,0.5932796389912318,0.6766176446637677,0.6322140808205315
denoising_wavelet_haar,False,0.2,0.6820977917981073,0.7043044901548835,0.6930232930825876
denoising_wavelet_haar,False,0.25,0.7355675271485138,0.7049233725835085,0.7199194970227205
denoising_wavelet_haar,False,0.3,0.784385506163616,0.6839628019087637,0.7307401188435806
denoising_wavelet_haar,False,0.35,0.8153911616315117,0.6553964919138124,0.7266915867598461
denoising_wavelet_haar,False,0.4,0.8377111716621254,0.6258855718962232,0.7164696670271077
denoising_wavelet_haar,False,0.45,0.8529013900550424,0.5955766192733017,0.7013818962954439
denoising_wavelet_haar,False,0.5,0.8637230853093486,0.5677269099851794,0.685121855345912
denoising_wavelet_haar,False,0.55,0.8769005847953216,0.537271379944952,0.6663031074216581
denoising_wavelet_haar,False,0.6,0.8758638197049615,0.5057246624647806,0.641212546719805
denoising_wavelet_haar,False,0.65,0.8824198456856537,0.46751681568704095,0.6112081079930163
denoising_wavelet_haar,False,0.7,0.8904677121139492,0.4235598768749695,0.5740616067191278
denoising_wavelet_haar,False,0.75,0.9015732468969879,0.37145974821256983,0.5261421700365633
denoising_wavelet_haar,False,0.8,0.9104673807205452,0.3045715867819742,0.4564503728292308
denoising_wavelet_haar,False,0.85,0.9198158029383817,0.20494780215305938,0.33520684052103034
denoising_wavelet_haar,False,0.9,0.9308267932104398,0.08306053647334734,0.15251196172248804
denoising_wavelet_haar,False,0.95,0.9659863945578231,0.0023126659174932005,0.004614284785858192
