run,correctify,thr,precision,recall,f1
no_spo2_f0,True,0.05,0.2108384657998501,0.4488068812430633,0.28689887590625907
no_spo2_f0,True,0.1,0.2748577661173835,0.3233906770255272,0.29715560513106526
no_spo2_f0,True,0.15,0.33755798000914616,0.17921059933407324,0.2341240173089558
no_spo2_f0,True,0.2,0.3908808582721626,0.09603912319644839,0.1541931172736385
no_spo2_f0,True,0.25,0.426252063841497,0.05372502774694784,0.09542290396106698
no_spo2_f0,True,0.3,0.4399569197630587,0.028336570477247504,0.05324383329531754
no_spo2_f0,True,0.35,0.40894901144641,0.013630688124306326,0.02638203604873628
no_spo2_f0,True,0.4,0.36147186147186144,0.005792175360710322,0.011401652215470745
no_spo2_f0,True,0.45,0.3037974683544304,0.0024972253052164264,0.004953730778492553
no_spo2_f0,True,0.5,0.2962962962962963,0.0011098779134295228,0.0022114720110573602
no_spo2_f0,True,0.55,0.34615384615384615,0.0003121531631520533,0.0006237438491925984
no_spo2_f0,True,0.6,0.3333333333333333,0.00010405105438401775,0.00020803716930758296
no_spo2_f0,True,0.65,0.0,0.0,
no_spo2_f0,True,0.7,0.0,0.0,
no_spo2_f0,True,0.75,0.0,0.0,
no_spo2_f0,True,0.8,0.0,0.0,
no_spo2_f0,True,0.85,0.0,0.0,
no_spo2_f0,True,0.9,0.0,0.0,
no_spo2_f0,True,0.95,0.0,0.0,
no_spo2_f0,False,0.05,0.12093602354900683,0.5087056048834628,0.195415392609469
no_spo2_f0,False,0.1,0.18263863718738674,0.3495421753607103,0.23991810693710425
no_spo2_f0,False,0.15,0.21897725514466965,0.1963443396226415,0.20704410796576694
no_spo2_f0,False,0.2,0.26564539994777614,0.10585460599334073,0.15138513429726444
no_spo2_f0,False,0.25,0.32354623450905623,0.05885821309655938,0.0995979693048097
no_spo2_f0,False,0.3,0.33406593406593404,0.031631520532741396,0.05779101451112097
no_spo2_f0,False,0.35,0.25932504440497334,0.015191453940066593,0.028701549752629334
no_spo2_f0,False,0.4,0.27341389728096677,0.006277746947835738,0.012273682782938902
no_spo2_f0,False,0.45,0.1937799043062201,0.0028093784683684794,0.005538461538461538
no_spo2_f0,False,0.5,0.18421052631578946,0.0012139289678135404,0.00241196333815726
no_spo2_f0,False,0.55,0.2926829268292683,0.000416204217536071,0.0008312264052921414
no_spo2_f0,False,0.6,0.25,0.00013873473917869035,0.00027731558513588466
no_spo2_f0,False,0.65,0.0,0.0,
no_spo2_f0,False,0.7,0.0,0.0,
no_spo2_f0,False,0.75,0.0,0.0,
no_spo2_f0,False,0.8,0.0,0.0,
no_spo2_f0,False,0.85,0.0,0.0,
no_spo2_f0,False,0.9,0.0,0.0,
no_spo2_f0,False,0.95,0.0,0.0,
no_spo2_f1,True,0.05,0.009864722736009865,0.02830188679245283,0.014630079515199328
no_spo2_f1,True,0.1,0.013387954327551643,0.026637069922308545,0.017819645695325823
no_spo2_f1,True,0.15,0.33464085368425495,0.2751803551609323,0.3020117622428199
no_spo2_f1,True,0.2,0.4613759529714338,0.1742161487236404,0.25292681084619456
no_spo2_f1,True,0.25,0.5546585940127817,0.11438679245283019,0.18966012996722065
no_spo2_f1,True,0.3,0.6432526960069951,0.07654689234184239,0.1368130676006571
no_spo2_f1,True,0.35,0.6950562897699462,0.04925083240843507,0.0919838056680162
no_spo2_f1,True,0.4,0.745,0.031007214206437293,0.05953649440596697
no_spo2_f1,True,0.45,0.8090614886731392,0.017341842397336292,0.033955857385398976
no_spo2_f1,True,0.5,0.8445229681978799,0.008289400665926748,0.016417654130173452
no_spo2_f1,True,0.55,0.8235294117647058,0.00388457269700333,0.007732670533001933
no_spo2_f1,True,0.6,0.8421052631578947,0.001664816870144284,0.003323064142060992
