run,correctify,thr,precision,recall,f1
train_fully_default,True,0.05,0.008554045099495994,0.014775249722530522,0.010835145549578422
train_fully_default,True,0.1,0.012220716190809321,0.019388179800221974,0.014991820205433527
train_fully_default,True,0.15,0.014965373304240585,0.0218854051054384,0.01777564933235675
train_fully_default,True,0.2,0.4769128762763559,0.6236820199778025,0.5405112944677397
train_fully_default,True,0.25,0.5291787694745181,0.6255549389567148,0.573344989271239
train_fully_default,True,0.3,0.573814078661522,0.6137971698113207,0.5931325725202353
train_fully_default,True,0.35,0.6126722940485094,0.5966287458379578,0.6045440967158094
train_fully_default,True,0.4,0.6469344608879493,0.5731132075471698,0.6077904881009306
train_fully_default,True,0.45,0.6750223053065386,0.5510543840177581,0.6067711814241249
train_fully_default,True,0.5,0.6935667715314823,0.5276082130965594,0.5993105486063232
train_fully_default,True,0.55,0.719745541975556,0.4983698668146504,0.5889417165341421
train_fully_default,True,0.6,0.7373401959156567,0.46209073251942284,0.5681328756316497
train_fully_default,True,0.65,0.7587634037750047,0.4196725860155383,0.540431898881172
train_fully_default,True,0.7,0.7736329261198371,0.36899972253052166,0.49967123802367086
train_fully_default,True,0.75,0.7841739283513776,0.30899694783573806,0.44331102430771535
train_fully_default,True,0.8,0.7953990937608924,0.23744450610432852,0.3657148962312028
train_fully_default,True,0.85,0.812125748502994,0.150527192008879,0.25397940074906367
train_fully_default,True,0.9,0.8338963963963963,0.0513665371809101,0.09677208572922112
train_fully_default,True,0.95,0.9130434782608695,0.0007283573806881243,0.0014555536302200656
train_fully_default,False,0.05,0.12871679661688912,0.3716009988901221,0.19120363347580507
train_fully_default,False,0.1,0.25585118907464094,0.5653093784683685,0.352269902849671
train_fully_default,False,0.15,0.33415516403620854,0.6440066592674806,0.44000521333191156
train_fully_default,False,0.2,0.3998946703180956,0.6584003884572697,0.49757542397315924
train_fully_default,False,0.25,0.451294343240652,0.6530244173140954,0.533733983444835
train_fully_default,False,0.3,0.49847892220773576,0.6365149833518313,0.5591030952961249
train_fully_default,False,0.35,0.5493128536782539,0.6127566592674806,0.5793028822507131
train_fully_default,False,0.4,0.6011103993166773,0.58580743618202,0.5933602669945548
train_fully_default,False,0.45,0.6337714151607604,0.5619797447280799,0.5957204308981947
train_fully_default,False,0.5,0.6448516215200968,0.5358629300776915,0.5853270443825652
train_fully_default,False,0.55,0.6638747268754552,0.505826859045505,0.5741732283464567
train_fully_default,False,0.6,0.6877472360279947,0.47034544950055496,0.5586405767250258
train_fully_default,False,0.65,0.7244344957587182,0.42653995560488345,0.5369367796018162
train_fully_default,False,0.7,0.7494476663904999,0.3764913984461709,0.5012004801920769
train_fully_default,False,0.75,0.7562329164250807,0.3166620421753607,0.446400195575113
train_fully_default,False,0.8,0.7587457337883959,0.24673973362930077,0.3723827470686767
train_fully_default,False,0.85,0.7530824140168721,0.16100166481687014,0.26528746142416276
train_fully_default,False,0.9,0.7162886597938144,0.060245560488346284,0.11114310394471638
train_fully_default,False,0.95,0.7931034482758621,0.001595449500554939,0.0031844929041190727
train_fully_no_spo2,True,0.05,0.010191111976274175,0.0308684794672586,0.015323295713781496
train_fully_no_spo2,True,0.1,0.012737814552841911,0.029793285238623752,0.01784582783658291
train_fully_no_spo2,True,0.15,0.012249918417551523,0.016925638179800223,0.014213109263277462
train_fully_no_spo2,True,0.2,0.34040236892527437,0.2711223640399556,0.30183797976677734
train_fully_no_spo2,True,0.25,0.391704001235903,0.1758809655937847,0.24275934702474988
train_fully_no_spo2,True,0.3,0.4432394366197183,0.10914955604883463,0.1751641990426361
train_fully_no_spo2,True,0.35,0.4911385606874329,0.06343645948945616,0.11236024081582503
train_fully_no_spo2,True,0.4,0.5295358649789029,0.034822419533851276,0.06534756573808904
train_fully_no_spo2,True,0.45,0.5216494845360825,0.01754994450610433,0.033957452519965105
train_fully_no_spo2,True,0.5,0.5334821428571429,0.008289400665926748,0.016325136612021857
train_fully_no_spo2,True,0.55,0.515625,0.003433684794672586,0.00682194046306505
train_fully_no_spo2,True,0.6,0.46236559139784944,0.0014913984461709213,0.002973206568712187
train_fully_no_spo2,True,0.65,0.3448275862068966,0.00034683684794672585,0.000692976681334673
train_fully_no_spo2,True,0.7,0.2,6.936736958934517e-05,0.0001386866375424728
train_fully_no_spo2,True,0.75,0.5,3.468368479467259e-05,6.936255809114241e-05
train_fully_no_spo2,True,0.8,1.0,3.468368479467259e-05,6.936496375680644e-05
train_fully_no_spo2,True,0.85,0.0,0.0,
train_fully_no_spo2,True,0.9,0.0,0.0,
train_fully_no_spo2,True,0.95,0.0,0.0,
train_fully_no_spo2,False,0.05,0.10203258183285419,0.5613207547169812,0.17267722248303527
train_fully_no_spo2,False,0.1,0.1548009675060469,0.5726970033296337,0.24372315458530752
train_fully_no_spo2,False,0.15,0.21551431582331612,0.4184933407325194,0.2845117249672832
train_fully_no_spo2,False,0.2,0.25317494075469404,0.28901914539400664,0.2699122210345609
train_fully_no_spo2,False,0.25,0.3046680325599424,0.19082963374028858,0.23467189865859123
train_fully_no_spo2,False,0.3,0.37539743449183205,0.11875693673695893,0.18043369430611547
train_fully_no_spo2,False,0.35,0.40445859872611467,0.07047724750277469,0.12003780718336485
train_fully_no_spo2,False,0.4,0.44381568310428454,0.0380826859045505,0.07014629783428097
train_fully_no_spo2,False,0.45,0.4562354763749032,0.020428690344062153,0.03910633071075258
train_fully_no_spo2,False,0.5,0.4431438127090301,0.009191176470588236,0.01800883452259599
train_fully_no_spo2,False,0.55,0.48148148148148145,0.004057991120976693,0.008048151332760102
train_fully_no_spo2,False,0.6,0.4628099173553719,0.001942286348501665,0.003868338341449936
train_fully_no_spo2,False,0.65,0.34210526315789475,0.0004508879023307436,0.0009005888465535158
train_fully_no_spo2,False,0.7,0.18181818181818182,6.936736958934517e-05,0.00013868182921332732
train_fully_no_spo2,False,0.75,0.6666666666666666,6.936736958934517e-05,0.00013872030518467143
train_fully_no_spo2,False,0.8,1.0,3.468368479467259e-05,6.936496375680644e-05
train_fully_no_spo2,False,0.85,0.0,0.0,
train_fully_no_spo2,False,0.9,0.0,0.0,
train_fully_no_spo2,False,0.95,0.0,0.0,
