run,correctify,thr,precision,recall,f1
testagain_baseline_1,False,0.95,0.9767441860465116,0.0004240753642504468,0.0008477826446781453
testagain_baseline_2,True,0.05,0.3071767477354922,0.2697238084139378,0.28723453764174794
testagain_baseline_2,True,0.1,0.3963974068507593,0.34321951598492795,0.36789673658460414
testagain_baseline_2,True,0.15,0.4853596507021966,0.4188614380608321,0.44966533914385204
testagain_baseline_2,True,0.2,0.5685126837009269,0.4801208095404576,0.520591363315678
testagain_baseline_2,True,0.25,0.6358596938173755,0.5235598026648021,0.5742711362498535
testagain_baseline_2,True,0.3,0.6899450489464682,0.5523540379909101,0.6135300875362037
testagain_baseline_2,True,0.35,0.7316233344977294,0.5695140426523715,0.6404700537329081
testagain_baseline_2,True,0.4,0.7661078153211246,0.5768946898185915,0.6581723098741358
testagain_baseline_2,True,0.45,0.7955654219894452,0.58120654158412,0.6716984943798787
testagain_baseline_2,True,0.5,0.8213441358238052,0.5769238239521424,0.6777713760902676
testagain_baseline_2,True,0.55,0.8461063131721814,0.5584916287922931,0.6728520366676222
testagain_baseline_2,True,0.6,0.8657506296426181,0.5274443538049178,0.6555224312939785
testagain_baseline_2,True,0.65,0.8843683083511777,0.48931748436468164,0.6300376377027246
testagain_baseline_2,True,0.7,0.9026272313333602,0.43507943907081537,0.587145983775212
testagain_baseline_2,True,0.75,0.9199575678673031,0.37056675601134287,0.5283212184146764
testagain_baseline_2,True,0.8,0.9363264067950857,0.2997513887270326,0.4541221301043867
testagain_baseline_2,True,0.85,0.9507413923096255,0.2204288544458688,0.35788278700156095
testagain_baseline_2,True,0.9,0.9656987998451413,0.12112030454880938,0.21524416025956322
testagain_baseline_2,True,0.95,0.9714038128249567,0.010886454570174417,0.02153160593895857
testagain_baseline_2,False,0.05,0.15759389435629645,0.381006487200404,0.2229641795625167
testagain_baseline_2,False,0.1,0.29813294077462993,0.6018335081381346,0.398740183825067
testagain_baseline_2,False,0.15,0.38830114055876536,0.7303441712310142,0.507030193932897
testagain_baseline_2,False,0.2,0.45065520065520065,0.7694907353455308,0.5684156157190203
testagain_baseline_2,False,0.25,0.5003430758480898,0.7718894456745523,0.6071367190036244
testagain_baseline_2,False,0.3,0.5423347476164353,0.7584586101076021,0.6324424343770119
testagain_baseline_2,False,0.35,0.5822561422808947,0.7401526628598065,0.6517779260095439
testagain_baseline_2,False,0.4,0.6184956616867229,0.7192537777259838,0.6650802131834284
testagain_baseline_2,False,0.45,0.6464609179465942,0.6973254865400303,0.6709305476392925
testagain_baseline_2,False,0.5,0.6757223067025383,0.6732024239599115,0.6744600116754231
testagain_baseline_2,False,0.55,0.7075309859758974,0.6408538243405975,0.6725438238891154
testagain_baseline_2,False,0.6,0.747423488145032,0.6021734063628947,0.6669821925102052
testagain_baseline_2,False,0.65,0.7805174298554597,0.5616478265936371,0.6532368737610762
testagain_baseline_2,False,0.7,0.8100593612183546,0.5155187818047624,0.6300659335442098
testagain_baseline_2,False,0.75,0.8373658067617369,0.4567649458105116,0.5910984598563538
testagain_baseline_2,False,0.8,0.861981117937959,0.39101891776405234,0.5379902861380385
testagain_baseline_2,False,0.85,0.8845079768850057,0.3106669774307579,0.4598279418423304
testagain_baseline_2,False,0.9,0.9054341355557446,0.20679407994406246,0.3366906474820144
testagain_baseline_2,False,0.95,0.9152167035748181,0.05619003224177446,0.10587955422987538
testagain_baseline_3,True,0.05,0.45082502239021205,0.3259364128227922,0.3783408494483936
testagain_baseline_3,True,0.1,0.5753847093307279,0.4136349169767008,0.4812830810289677
testagain_baseline_3,True,0.15,0.6756773119418799,0.4899307498984844,0.5680041224258696
testagain_baseline_3,True,0.2,0.7416167396941786,0.5461100319362592,0.6290221657596844
testagain_baseline_3,True,0.25,0.7857867721677232,0.586354108363788,0.6715772537583589
testagain_baseline_3,True,0.3,0.8143882175226587,0.6153381841328373,0.701007082710809
testagain_baseline_3,True,0.35,0.832679794277271,0.6432138192912565,0.7257855793938268
testagain_baseline_3,True,0.4,0.8527079539425573,0.6526300771518564,0.7393726143555185
testagain_baseline_3,True,0.45,0.871301688135992,0.6502705253569508,0.7447320626182262
testagain_baseline_3,True,0.5,0.885226944203527,0.6384837410419342,0.7418770721754654
testagain_baseline_3,True,0.55,0.8974944885184172,0.6120896849175255,0.7278125040779841
testagain_baseline_3,True,0.6,0.9099227116764288,0.5762574216134945,0.7056341340500588
testagain_baseline_3,True,0.65,0.920999866328031,0.5293078282246293,0.6722607083617914
testagain_baseline_3,True,0.7,0.9313825515010745,0.4708787409870609,0.62551572317875
testagain_baseline_3,True,0.75,0.94234483478624,0.39624008165146674,0.5578948181684733
testagain_baseline_3,True,0.8,0.9530577382985993,0.306149101724119,0.4634310443645184
testagain_baseline_3,True,0.85,0.968558240564757,0.19574402704156105,0.3256705680427995
testagain_baseline_3,True,0.9,0.982140083863954,0.06940374674875711,0.12964595420160313
testagain_baseline_3,True,0.95,0.9574468085106383,0.00049385967800349,0.0009872101441326811
testagain_baseline_3,False,0.05,0.25230362877810125,0.46126493925525963,0.3261881848942973
testagain_baseline_3,False,0.1,0.4332219557169992,0.6858503714922245,0.531020975218058
