run,correctify,thr,precision,recall,f1
final_no_spo2,False,0.75,0.7395380838032539,0.22489661623289245,0.3449059072977683
final_no_spo2,False,0.8,0.7283002605339968,0.15252797925760608,0.25223116610866314
final_no_spo2,False,0.85,0.7019468904788112,0.08372033870491319,0.1495982758115122
final_no_spo2,False,0.9,0.6031384459630473,0.0293289901211067,0.05593787288981045
final_no_spo2,False,0.95,0.551051051051051,0.0015056286717647445,0.003003052148368778
attention_none,True,0.05,0.376972556610812,0.4100723842948015,0.3928264501013836
attention_none,True,0.1,0.5604205698042509,0.6088879140162317,0.5836497664072126
attention_none,True,0.15,0.669167272895475,0.6981092344812458,0.6833319377618038
attention_none,True,0.2,0.7390586881575603,0.7269620530818162,0.732960463897348
attention_none,True,0.25,0.7870404372314398,0.7239701688966879,0.7541890122545604
attention_none,True,0.3,0.8208921094353429,0.708686115376179,0.7606735382891261
