0
7
0
0
0
1
0
0
1
4
1
4005
1708
3189
3463
4670
3900
4676
3617
4211
2976
3562
2310
2619
2022
2198
1661
1727
1286
1451
1149
1017
859
870
651
700
499
540
460
488
336
360
291
299
222
236
167
180
172
134
104
128
103
101
58
64
55
53
41
52
41
36
23
46
26
25
21
26
22
31
14
23
7
21
9
10
11
12
5
7
5
13
6
7
7
4
5
1
3
2
3
2
0
2
1
1
2
1
0
1
1
2
4
1
1
1
2
1
1
1
1
1
1
